time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-07 00:00:00+00:00,26.0,4.0,255,18
2024-03-08 00:00:00+00:00,93.0,3.0,189,18
2024-03-09 00:00:00+00:00,58.0,2.0,44,9
2024-03-10 00:00:00+00:00,25.0,3.0,39,10
2024-03-11 00:00:00+00:00,79.0,2.0,195,14
2024-03-12 00:00:00+00:00,11.0,5.0,143,23
2024-03-13 00:00:00+00:00,26.0,6.0,163,18
2024-03-14 00:00:00+00:00,3.0,3.0,126,17
2024-03-15 00:00:00+00:00,53.0,6.0,99,8
2024-03-16 00:00:00+00:00,28.0,4.0,103,13
2024-03-17 00:00:00+00:00,58.0,2.0,65,12
2024-03-18 00:00:00+00:00,92.0,5.0,105,11
2024-03-19 00:00:00+00:00,,,57,12
2024-03-20 00:00:00+00:00,12.0,5.0,112,22
