referrer,views_total,views_unique
github.com,426,62
mflowcode.github.io,282,56
Bing,176,19
Google,164,42
moodle.u-bordeaux.fr,40,1
arxiv.org,25,2
chatgpt.com,20,7
colonius.caltech.edu,5,4
sciencedirect.com,5,2
DuckDuckGo,4,3
