referrer,views_total,views_unique
github.com,819,24
mflowcode.github.io,247,28
Google,20,11
comp-physics.group,19,6
DuckDuckGo,9,3
cn.bing.com,9,2
statics.teams.cdn.office.net,7,1
Bing,5,3
hgpu.org,1,1
yandex.ru,1,1
