time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-23 00:00:00+00:00,98,4,476,32
2024-09-24 00:00:00+00:00,49,1,462,33
2024-09-25 00:00:00+00:00,66,1,603,29
2024-09-26 00:00:00+00:00,10,1,206,34
2024-09-27 00:00:00+00:00,24,1,99,15
2024-09-28 00:00:00+00:00,3,1,49,14
2024-09-29 00:00:00+00:00,1,1,180,22
2024-09-30 00:00:00+00:00,41,2,171,25
2024-10-01 00:00:00+00:00,18,1,169,31
2024-10-02 00:00:00+00:00,1,1,117,16
2024-10-03 00:00:00+00:00,103,2,146,17
2024-10-04 00:00:00+00:00,76,2,336,14
2024-10-05 00:00:00+00:00,2,2,117,12
2024-10-06 00:00:00+00:00,24,1,159,9
