referrer,views_total,views_unique
github.com,577,82
mflowcode.github.io,256,56
Google,102,37
Bing,42,14
chatgpt.com,17,1
Yahoo,12,1
llnl.gov,11,3
search.brave.com,6,1
sciencedirect.com,5,4
Baidu,5,2
