referrer,views_total,views_unique
github.com,797,41
mflowcode.github.io,243,61
Google,143,61
sciencedirect.com,49,10
DuckDuckGo,26,1
statics.teams.cdn.office.net,20,6
Bing,11,8
researchgate.net,6,2
yandex.com,4,1
ya.ru,3,1
