referrer,views_total,views_unique
github.com,453,56
Google,102,32
mflowcode.github.io,98,27
Bing,98,8
t.co,6,5
DuckDuckGo,6,1
sciencedirect.com,5,3
statics.teams.cdn.office.net,4,1
olcf.ornl.gov,3,3
fortranwiki.org,3,2
