time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-11 00:00:00+00:00,96,5,111,19
2025-04-12 00:00:00+00:00,62,5,101,15
2025-04-13 00:00:00+00:00,42,4,32,9
2025-04-14 00:00:00+00:00,89,3,116,21
2025-04-15 00:00:00+00:00,12,4,97,26
2025-04-16 00:00:00+00:00,111,5,126,19
2025-04-17 00:00:00+00:00,219,4,155,13
2025-04-18 00:00:00+00:00,19,5,99,20
2025-04-19 00:00:00+00:00,14,7,44,10
2025-04-20 00:00:00+00:00,86,1,52,8
2025-04-21 00:00:00+00:00,66,3,100,14
2025-04-22 00:00:00+00:00,4,2,87,25
2025-04-23 00:00:00+00:00,67,6,60,15
2025-04-24 00:00:00+00:00,121,5,162,22
