referrer,views_total,views_unique
github.com,306,62
mflowcode.github.io,178,48
Bing,167,23
Google,128,43
moodle.u-bordeaux.fr,45,2
arxiv.org,17,1
chatgpt.com,13,6
sciencedirect.com,5,2
DuckDuckGo,3,2
colonius.caltech.edu,2,2
