referrer,views_total,views_unique
github.com,785,32
mflowcode.github.io,160,40
Google,132,35
Bing,85,4
Baidu,30,1
linfu.people.ust.hk,5,3
cn.bing.com,5,3
com.google.android.gm,5,2
qwant.com,2,1
linkedin.com,1,1
