time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-24 00:00:00+00:00,103,26,252,35
2025-10-25 00:00:00+00:00,24,17,126,13
2025-10-26 00:00:00+00:00,31,14,50,22
2025-10-27 00:00:00+00:00,127,14,332,44
2025-10-28 00:00:00+00:00,32,22,119,31
2025-10-29 00:00:00+00:00,152,15,153,32
2025-10-30 00:00:00+00:00,89,21,130,31
2025-10-31 00:00:00+00:00,116,24,106,23
2025-11-01 00:00:00+00:00,155,17,169,39
2025-11-02 00:00:00+00:00,22,9,55,13
2025-11-03 00:00:00+00:00,52,23,162,29
2025-11-04 00:00:00+00:00,1109,9,135,26
2025-11-05 00:00:00+00:00,905,16,172,36
2025-11-06 00:00:00+00:00,474,23,205,29
