time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-12 00:00:00+00:00,22,5,144,18
2024-06-13 00:00:00+00:00,41,3,155,16
2024-06-14 00:00:00+00:00,42,4,144,11
2024-06-15 00:00:00+00:00,1,1,19,6
2024-06-16 00:00:00+00:00,15,1,55,9
2024-06-17 00:00:00+00:00,2,2,100,16
2024-06-18 00:00:00+00:00,55,6,83,10
2024-06-19 00:00:00+00:00,64,9,121,16
2024-06-20 00:00:00+00:00,76,5,190,17
2024-06-21 00:00:00+00:00,8,2,257,22
2024-06-22 00:00:00+00:00,46,2,132,12
2024-06-23 00:00:00+00:00,105,3,86,10
2024-06-24 00:00:00+00:00,87,2,253,14
2024-06-25 00:00:00+00:00,20,2,182,17
