referrer,views_total,views_unique
github.com,898,28
mflowcode.github.io,235,24
Google,103,16
Bing,10,5
DuckDuckGo,8,2
statics.teams.cdn.office.net,7,1
comp-physics.group,6,3
mail.google.com,4,1
Yahoo,3,1
cn.bing.com,1,1
