referrer,views_total,views_unique
github.com,858,24
mflowcode.github.io,93,18
Google,19,9
physics.paperswithcode.com,5,1
cn.bing.com,1,1
Bing,1,1
forums.developer.nvidia.com,1,1
fortran-lang.discourse.group,1,1
comp-physics.group,1,1
