time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-16 00:00:00+00:00,553,29,706,30
2025-06-17 00:00:00+00:00,357,23,368,22
2025-06-18 00:00:00+00:00,536,26,713,29
2025-06-19 00:00:00+00:00,358,21,567,25
2025-06-20 00:00:00+00:00,261,15,339,23
2025-06-21 00:00:00+00:00,857,23,522,15
2025-06-22 00:00:00+00:00,427,9,350,13
2025-06-23 00:00:00+00:00,212,10,412,28
2025-06-24 00:00:00+00:00,240,8,490,28
2025-06-25 00:00:00+00:00,48,4,165,21
2025-06-26 00:00:00+00:00,135,10,293,22
2025-06-27 00:00:00+00:00,500,22,339,22
2025-06-28 00:00:00+00:00,341,10,267,14
2025-06-29 00:00:00+00:00,246,8,210,15
