referrer,views_total,views_unique
github.com,690,23
mflowcode.github.io,209,28
Google,23,14
comp-physics.group,19,6
cn.bing.com,9,2
DuckDuckGo,8,2
Bing,5,3
statics.teams.cdn.office.net,2,1
yandex.ru,1,1
