referrer,views_total,views_unique
github.com,795,24
mflowcode.github.io,286,29
Google,100,16
comp-physics.group,13,5
Bing,9,4
DuckDuckGo,9,3
statics.teams.cdn.office.net,7,1
mail.google.com,4,1
cn.bing.com,1,1
hgpu.org,1,1
