referrer,views_total,views_unique
github.com,733,67
mflowcode.github.io,144,41
Google,116,42
Bing,59,11
search.brave.com,33,2
chatgpt.com,13,6
sciencedirect.com,5,2
cigmo.github.io,5,1
DuckDuckGo,4,2
relatedrepos.com,3,1
