referrer,views_total,views_unique
github.com,660,86
mflowcode.github.io,228,55
Google,104,34
Bing,53,16
statics.teams.cdn.office.net,29,8
chatgpt.com,18,2
Yahoo,12,1
llnl.gov,10,2
search.brave.com,6,1
sciencedirect.com,5,4
