referrer,views_total,views_unique
github.com,674,35
mflowcode.github.io,350,34
Google,127,22
comp-physics.group,50,3
Bing,5,5
cn.bing.com,2,2
github-zh.com,2,1
researchgate.net,2,1
linkedin.com,1,1
