referrer,views_total,views_unique
github.com,439,57
Google,105,33
mflowcode.github.io,93,26
Bing,89,9
t.co,6,5
DuckDuckGo,6,1
statics.teams.cdn.office.net,4,1
fortranwiki.org,3,2
sciencedirect.com,3,2
cigmo.github.io,3,1
