referrer,views_total,views_unique
github.com,1228,45
mflowcode.github.io,332,47
Google,179,13
researchgate.net,35,1
comp-physics.group,13,2
linkedin.com,8,2
exmail.qq.com,5,1
DuckDuckGo,4,2
pdf.sciencedirectassets.com,1,1
youtube.com,1,1
