referrer,views_total,views_unique
github.com,595,68
mflowcode.github.io,329,63
Google,189,49
Bing,189,20
moodle.u-bordeaux.fr,40,1
chatgpt.com,34,11
arxiv.org,11,1
colonius.caltech.edu,5,3
DuckDuckGo,2,2
linfu.people.ust.hk,2,2
