referrer,views_total,views_unique
github.com,602,74
mflowcode.github.io,262,49
Google,258,59
Bing,173,20
chatgpt.com,30,11
fortran-lang.discourse.group,5,1
search.brave.com,5,1
colonius.caltech.edu,4,2
DuckDuckGo,2,2
github-com.btglss.net,1,1
