referrer,views_total,views_unique
github.com,415,64
mflowcode.github.io,270,59
Google,151,41
Bing,149,19
moodle.u-bordeaux.fr,45,2
chatgpt.com,25,9
arxiv.org,25,2
sciencedirect.com,5,2
colonius.caltech.edu,4,3
DuckDuckGo,3,2
