referrer,views_total,views_unique
github.com,956,44
mflowcode.github.io,349,48
Google,118,27
cn.bing.com,21,5
comp-physics.group,21,2
Bing,6,4
yandex.ru,2,2
DuckDuckGo,1,1
goodfirstissues.com,1,1
forums.developer.nvidia.com,1,1
