time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,710,27,591,22
2025-12-17 00:00:00+00:00,310,9,133,17
2025-12-18 00:00:00+00:00,596,10,276,28
2025-12-19 00:00:00+00:00,2748,47,246,31
2025-12-20 00:00:00+00:00,509,42,111,18
2025-12-21 00:00:00+00:00,76,30,61,18
2025-12-22 00:00:00+00:00,47,9,160,20
2025-12-23 00:00:00+00:00,402,33,158,37
2025-12-24 00:00:00+00:00,155,23,71,17
2025-12-25 00:00:00+00:00,104,87,138,29
2025-12-26 00:00:00+00:00,26,6,45,19
2025-12-27 00:00:00+00:00,150,9,99,25
2025-12-28 00:00:00+00:00,43,2,45,22
2025-12-29 00:00:00+00:00,130,8,56,20
