referrer,views_total,views_unique
github.com,295,62
mflowcode.github.io,172,48
Bing,146,21
Google,123,44
moodle.u-bordeaux.fr,45,2
arxiv.org,17,1
chatgpt.com,12,5
sciencedirect.com,5,2
DuckDuckGo,3,2
colonius.caltech.edu,2,2
