referrer,views_total,views_unique
github.com,915,28
mflowcode.github.io,82,18
Google,16,8
physics.paperswithcode.com,5,1
cn.bing.com,1,1
Bing,1,1
forums.developer.nvidia.com,1,1
fortran-lang.discourse.group,1,1
comp-physics.group,1,1
