referrer,views_total,views_unique
github.com,311,60
mflowcode.github.io,197,49
Bing,184,24
Google,125,41
moodle.u-bordeaux.fr,45,2
arxiv.org,28,2
chatgpt.com,18,7
sciencedirect.com,5,2
DuckDuckGo,3,2
colonius.caltech.edu,2,2
