referrer,views_total,views_unique
github.com,546,69
mflowcode.github.io,312,59
Bing,196,22
Google,184,46
moodle.u-bordeaux.fr,40,1
chatgpt.com,28,9
arxiv.org,11,1
colonius.caltech.edu,6,4
linfu.people.ust.hk,3,3
DuckDuckGo,2,2
