time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-16 00:00:00+00:00,1024,65,70,23
2026-02-17 00:00:00+00:00,1170,77,96,29
2026-02-18 00:00:00+00:00,831,82,152,34
2026-02-19 00:00:00+00:00,2455,109,83,29
2026-02-20 00:00:00+00:00,717,39,181,26
2026-02-21 00:00:00+00:00,3062,102,180,28
2026-02-22 00:00:00+00:00,3181,115,187,41
2026-02-23 00:00:00+00:00,2895,49,230,32
2026-02-24 00:00:00+00:00,3500,71,236,38
2026-02-25 00:00:00+00:00,1851,45,231,37
2026-02-26 00:00:00+00:00,2257,38,235,38
2026-02-27 00:00:00+00:00,1664,31,180,50
2026-02-28 00:00:00+00:00,1946,94,139,34
2026-03-01 00:00:00+00:00,1497,28,122,22
