referrer,views_total,views_unique
github.com,940,35
mflowcode.github.io,197,20
Google,73,22
search.brave.com,32,1
chatgpt.com,12,1
authors.library.caltech.edu,9,2
comp-physics.group,5,2
Bing,3,3
Yahoo,3,1
mail.google.com,3,1
