url_path,views_total,views_unique
/MFlowCode/MFC/pulls,534,22
/MFlowCode/MFC,494,106
/MFlowCode/MFC/pull/727,146,12
/MFlowCode/MFC/pull/730,124,7
/MFlowCode/MFC/issues,113,16
/MFlowCode/MFC/pull/632,74,4
/MFlowCode/MFC/tree/master/src,56,29
/MFlowCode/MFC/actions/runs/11941809299/job/33287496632,41,2
/MFlowCode/MFC/pull/698,37,6
/MFlowCode/MFC/pull/740/files,37,2
