referrer,views_total,views_unique
mflowcode.github.io,266,29
github.com,255,35
Google,94,20
comp-physics.group,6,4
statics.teams.cdn.office.net,3,2
DuckDuckGo,2,2
authors.library.caltech.edu,1,1
Bing,1,1
physics.paperswithcode.com,1,1
