referrer,views_total,views_unique
github.com,261,32
mflowcode.github.io,137,47
Google,102,36
search.brave.com,18,1
Bing,16,12
statics.gov.teams.microsoft.us,7,1
linfu.people.ust.hk,3,2
ntp.msn.com,3,1
cigmo.github.io,2,2
llnl.gov,2,2
