referrer,views_total,views_unique
github.com,738,36
mflowcode.github.io,274,29
Google,79,21
comp-physics.group,29,2
search.brave.com,9,1
physics.paperswithcode.com,4,2
cn.bing.com,3,3
Bing,2,2
zhihu.com,2,1
linkedin.com,1,1
