referrer,views_total,views_unique
github.com,212,28
mflowcode.github.io,139,45
Google,103,32
Bing,21,13
statics.gov.teams.microsoft.us,6,1
ntp.msn.com,3,1
llnl.gov,2,2
Baidu,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
