referrer,views_total,views_unique
github.com,662,161
Google,368,56
mflowcode.github.io,211,50
Bing,143,21
chatgpt.com,32,12
fortran-lang.discourse.group,5,1
search.brave.com,5,1
colonius.caltech.edu,2,1
fortranwiki.org,2,1
DuckDuckGo,1,1
