referrer,views_total,views_unique
github.com,709,153
Google,335,52
mflowcode.github.io,211,49
Bing,130,19
chatgpt.com,29,12
search.brave.com,5,1
colonius.caltech.edu,2,1
f-t-s.github.io,2,1
fortranwiki.org,2,1
DuckDuckGo,1,1
