referrer,views_total,views_unique
github.com,966,32
mflowcode.github.io,242,25
Google,127,20
search.brave.com,32,1
Bing,9,4
mail.google.com,7,2
statics.teams.cdn.office.net,7,1
comp-physics.group,5,2
Yahoo,3,1
cn.bing.com,1,1
