referrer,views_total,views_unique
github.com,474,74
Google,104,31
mflowcode.github.io,102,30
Bing,88,14
search.brave.com,19,2
chatgpt.com,12,3
sciencedirect.com,3,2
colonius.caltech.edu,3,1
safe.menlosecurity.com,3,1
cigmo.github.io,2,1
