referrer,views_total,views_unique
github.com,807,46
mflowcode.github.io,224,57
Google,159,58
sciencedirect.com,64,12
DuckDuckGo,26,1
statics.teams.cdn.office.net,20,6
Bing,13,10
researchgate.net,6,2
yandex.com,4,1
ya.ru,3,1
