time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-20 00:00:00+00:00,123,16,171,33
2025-10-21 00:00:00+00:00,150,25,203,40
2025-10-22 00:00:00+00:00,45,19,244,37
2025-10-23 00:00:00+00:00,66,18,242,40
2025-10-24 00:00:00+00:00,103,26,252,35
2025-10-25 00:00:00+00:00,24,17,126,13
2025-10-26 00:00:00+00:00,31,14,50,22
2025-10-27 00:00:00+00:00,127,14,332,44
2025-10-28 00:00:00+00:00,32,22,119,31
2025-10-29 00:00:00+00:00,152,15,153,32
2025-10-30 00:00:00+00:00,89,21,130,31
2025-10-31 00:00:00+00:00,116,24,106,23
2025-11-01 00:00:00+00:00,155,17,169,39
2025-11-02 00:00:00+00:00,19,9,52,13
