referrer,views_total,views_unique
github.com,665,111
Google,255,58
mflowcode.github.io,250,53
Bing,148,22
chatgpt.com,36,13
fortran-lang.discourse.group,5,1
search.brave.com,5,1
colonius.caltech.edu,3,2
fortranwiki.org,2,1
DuckDuckGo,1,1
