referrer,views_total,views_unique
github.com,317,25
Google,70,27
mflowcode.github.io,68,24
Bing,10,8
comp-physics.group,6,6
cn.bing.com,5,4
authors.library.caltech.edu,2,1
m.sogou.com,1,1
DuckDuckGo,1,1
yandex.ru,1,1
