referrer,views_total,views_unique
github.com,970,32
mflowcode.github.io,271,26
Google,129,22
search.brave.com,32,1
Bing,9,4
mail.google.com,7,2
comp-physics.group,5,2
statics.teams.cdn.office.net,5,1
Yahoo,3,1
DuckDuckGo,1,1
