referrer,views_total,views_unique
github.com,828,25
mflowcode.github.io,272,27
Google,98,13
Bing,9,4
DuckDuckGo,9,3
statics.teams.cdn.office.net,7,1
mail.google.com,4,1
comp-physics.group,2,2
cn.bing.com,1,1
hgpu.org,1,1
