referrer,views_total,views_unique
github.com,742,90
mflowcode.github.io,231,53
Google,102,39
Bing,59,17
statics.teams.cdn.office.net,29,8
chatgpt.com,19,3
Yahoo,12,1
llnl.gov,10,2
DuckDuckGo,8,3
search.brave.com,6,1
