referrer,views_total,views_unique
github.com,824,26
mflowcode.github.io,280,29
Google,106,16
Bing,9,4
DuckDuckGo,9,3
statics.teams.cdn.office.net,7,1
mail.google.com,4,1
comp-physics.group,3,3
cn.bing.com,1,1
hgpu.org,1,1
