referrer,views_total,views_unique
github.com,574,70
Google,123,33
mflowcode.github.io,97,28
Bing,69,15
search.brave.com,27,2
chatgpt.com,13,3
sciencedirect.com,6,3
cigmo.github.io,5,1
relatedrepos.com,3,1
safe.menlosecurity.com,3,1
