referrer,views_total,views_unique
github.com,672,49
Google,277,46
mflowcode.github.io,226,46
Bing,82,13
chatgpt.com,17,7
DuckDuckGo,6,4
linfu.people.ust.hk,4,2
teams.public.onecdn.static.microsoft,4,1
linkedin.com,2,2
f-t-s.github.io,2,1
