referrer,views_total,views_unique
github.com,568,31
mflowcode.github.io,216,54
Google,105,39
Bing,34,7
search.brave.com,18,1
linfu.people.ust.hk,8,8
f-t-s.github.io,6,2
llnl.gov,5,2
paramshakti.iitkgp.ac.in,5,1
yandex.com,4,1
