referrer,views_total,views_unique
github.com,838,27
mflowcode.github.io,264,27
Google,61,15
comp-physics.group,13,5
Bing,12,5
DuckDuckGo,9,3
statics.teams.cdn.office.net,7,1
mail.google.com,4,1
cn.bing.com,1,1
hgpu.org,1,1
