referrer,views_total,views_unique
github.com,437,56
Google,104,33
mflowcode.github.io,96,27
Bing,91,8
t.co,6,5
DuckDuckGo,6,1
sciencedirect.com,4,3
statics.teams.cdn.office.net,4,1
fortranwiki.org,3,2
cigmo.github.io,3,1
