time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,243,15,287,23
2025-07-22 00:00:00+00:00,172,11,252,28
2025-07-23 00:00:00+00:00,102,6,177,19
2025-07-24 00:00:00+00:00,83,11,191,29
2025-07-25 00:00:00+00:00,130,10,307,38
2025-07-26 00:00:00+00:00,184,17,74,17
2025-07-27 00:00:00+00:00,44,6,61,13
2025-07-28 00:00:00+00:00,35,5,142,26
2025-07-29 00:00:00+00:00,641,462,272,29
2025-07-30 00:00:00+00:00,660,526,197,32
2025-07-31 00:00:00+00:00,262,196,142,32
2025-08-01 00:00:00+00:00,190,24,185,30
2025-08-02 00:00:00+00:00,603,270,172,24
2025-08-03 00:00:00+00:00,327,24,155,14
