referrer,views_total,views_unique
github.com,917,32
mflowcode.github.io,329,33
Google,329,14
linkedin.com,30,7
Bing,25,2
physics.paperswithcode.com,11,1
zhihu.com,10,1
com.linkedin.android,7,5
comp-physics.group,2,2
search.brave.com,2,1
