time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-20 00:00:00+00:00,40,15,46,17
2025-09-21 00:00:00+00:00,10,7,40,15
2025-09-22 00:00:00+00:00,256,16,217,31
2025-09-23 00:00:00+00:00,31,12,51,17
2025-09-24 00:00:00+00:00,122,15,236,29
2025-09-25 00:00:00+00:00,92,11,269,36
2025-09-26 00:00:00+00:00,89,17,203,36
2025-09-27 00:00:00+00:00,30,8,114,16
2025-09-28 00:00:00+00:00,110,20,91,20
2025-09-29 00:00:00+00:00,139,23,199,23
2025-09-30 00:00:00+00:00,67,16,162,31
2025-10-01 00:00:00+00:00,61,18,196,46
2025-10-02 00:00:00+00:00,25,10,91,32
2025-10-03 00:00:00+00:00,132,2,78,18
