referrer,views_total,views_unique
github.com,639,160
Google,353,56
mflowcode.github.io,184,46
Bing,126,20
chatgpt.com,34,13
fortran-lang.discourse.group,5,1
search.brave.com,5,1
colonius.caltech.edu,2,1
fortranwiki.org,2,1
dl.acm.org,1,1
