referrer,views_total,views_unique
github.com,1069,41
mflowcode.github.io,350,41
Google,227,11
researchgate.net,36,2
linkedin.com,31,8
Bing,25,2
physics.paperswithcode.com,11,1
com.linkedin.android,7,5
comp-physics.group,3,3
search.brave.com,2,1
