time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-18 00:00:00+00:00,92.0,4.0,337,16
2024-07-19 00:00:00+00:00,48.0,1.0,170,15
2024-07-20 00:00:00+00:00,,,36,8
2024-07-21 00:00:00+00:00,23.0,4.0,246,9
2024-07-22 00:00:00+00:00,35.0,3.0,219,27
2024-07-23 00:00:00+00:00,133.0,3.0,234,22
2024-07-24 00:00:00+00:00,84.0,2.0,224,16
2024-07-25 00:00:00+00:00,57.0,4.0,191,25
2024-07-26 00:00:00+00:00,176.0,1.0,244,19
2024-07-27 00:00:00+00:00,272.0,4.0,493,13
2024-07-28 00:00:00+00:00,263.0,4.0,302,17
2024-07-29 00:00:00+00:00,277.0,1.0,564,21
2024-07-30 00:00:00+00:00,80.0,1.0,359,24
2024-07-31 00:00:00+00:00,83.0,3.0,322,14
