referrer,views_total,views_unique
github.com,819,24
mflowcode.github.io,247,26
Google,37,14
comp-physics.group,19,6
DuckDuckGo,9,3
Bing,7,4
statics.teams.cdn.office.net,7,1
mail.google.com,4,1
cn.bing.com,1,1
hgpu.org,1,1
