referrer,views_total,views_unique
github.com,286,24
mflowcode.github.io,93,29
Google,66,25
Bing,9,7
comp-physics.group,6,6
cn.bing.com,6,5
authors.library.caltech.edu,2,1
m.sogou.com,1,1
DuckDuckGo,1,1
yandex.ru,1,1
