referrer,views_total,views_unique
github.com,520,58
mflowcode.github.io,212,35
Google,106,35
sciencedirect.com,39,5
Bing,16,6
linfu.people.ust.hk,13,11
amd.atlassian.net,10,1
chatgpt.com,7,2
hpcwire.com,6,1
statics.teams.cdn.office.net,4,3
